id,original_title,original_language
1654,The Dirty Dozen,en
31043,Mike's Murder,en
14831,Help!,en
658,Goldfinger,en
657,From Russia with Love,en
646,Dr. No,en
5689,The Blue Lagoon,en
391,Per un pugno di dollari,it
8052,Hard Eight,en
772,Home Alone 2: Lost in New York,en
65448,Penitentiary,en
65452,Penitentiary II,fr
31650,Someone to Watch Over Me,en
73575,Sparrows,en
302579,Naturally Native,en
550,Fight Club,en
97537,Beefcake,en
12220,The Story of Us,en
1610,Fever Pitch,en
53151,Joe the King,en
42881,Julien Donkey-Boy,en
29064,The Omega Code,en
404,The Straight Story,en
42196,The Bad Seed,en
36819,Time Bandits,en
42726,Un Homme et une femme,fr
9343,Fitzcarraldo,de
16858,All That Jazz,en
42006,Hong gao liang,zh
11562,Crimes and Misdemeanors,en
10496,Bats,en
16162,The Best Man,en
8649,Bringing Out the Dead,en
31306,Crazy in Alabama,en
10563,Three to Tango,en
14484,Body Shots,en
214735,Men Cry Bullets,en
94857,Brother Can You Spare A Dime,en
32043,The Guardian,en
15247,The Ipcress File,en
29251,On Any Sunday,en
5548,RoboCop,en
5549,RoboCop 2,en
856,Who Framed Roger Rabbit,en
38772,Melvin and Howard,en
699,For Your Eyes Only,en
709,Licence to Kill,en
253,Live and Let Die,en
13511,Rawhead Rex,fr
660,Thunderball,en
46798,La ciudad,en
11377,House on Haunted Hill,en
26149,Music of the Heart,en
492,Being John Malkovich,en
108346,Dreaming of Joseph Lees,en
98480,Man Of The Century,en
128,もののけ姫,ja
46286,The Suburbans,en
8672,Mein liebster Feind,de
8056,Train de vie,fr
2020,The Bachelor,en
9481,The Bone Collector,en
9008,The Insider,en
14242,American Movie,en
16129,Last Night,en
104103,Portraits Chinois,fr
11489,Rosetta,fr
28145,They Shoot Horses Don't They?,en
51371,Battling Butler,en
18111,Bride of Re-Animator,en
31361,Bustin' Loose,en
11223,Coma,en
16281,Creepshow,en
16288,Creepshow 2,en
1694,Re-Animator,en
476,Drugstore Cowboy,en
37094,Falling Down,en
13555,The Funhouse,en
961,The General,en
73969,My Best Girl,en
24831,Piranha,en
64963,Rough Night in Jericho,en
85160,Slaughterhouse,fr
25560,The Taming of the Shrew,en
21610,Nighthawks,en
11878,用心棒,ja
11510,Repossessed,en
11234,The Omega Man,en
957,Spaceballs,en
11886,Robin Hood,en
37853,Mister Roberts,en
62204,La Guerre du feu,xx
11040,Little Big Man,en
21849,A Face in the Crowd,en
1621,Trading Places,en
14035,Meatballs,en
40771,Meatballs Part II,en
40772,Meatballs III: Summer Job,en
40773,Meatballs 4,en
11498,Dead Again,en
11790,Peter's Friends,en
29371,The Incredibly True Adventure of Two Girls In Love,en
276635,Experience Preferred...But Not Essential,en
47941,Under the Rainbow,en
29048,How I Won the War,en
19052,Light It Up,en
21349,Anywhere But Here,en
1832,Dogma,en
10047,Joan of Arc,fr
10228,劇場版ポケットモンスター ミュウツーの逆襲,ja
47692,Felicia's Journey,en
18561,Oxygen,en
144953,Where's Marlowe?,es
37426,The Ape,en
51787,British Intelligence,en
11663,The Commitments,en
13485,Holiday Inn,en
9289,The Longest Day,en
9264,Poison Ivy,en
18222,Poison Ivy: The New Seduction,en
124853,Ten Benny,en
11165,Tora! Tora! Tora!,en
4203,Mujeres al borde de un ataque de nervios,es
24226,The Verdict,en
88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,en
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,en
29154,Stand and Deliver,en
2039,Moonstruck,en
77915,The Sandpiper,fr
11943,Jeremiah Johnson,en
11481,Repulsion,en
2690,Irma la Douce,en
20565,42 Up,en
27141,Liberty Heights,en
10399,Mansfield Park,en
90762,Zbogum na dvaesetiot vek,mk
2668,Sleepy Hollow,en
36643,The World Is Not Enough,en
99,Todo sobre mi madre,es
159569,Home Page,en
77010,La morte vivante,fr
25898,Babes in Toyland,en
9647,Scrooged,en
11787,Harvey,en
5156,Ladri di biciclette,it
24276,Matewan,en
11953,影武者,ja
44662,忠臣蔵 花の巻・雪の巻,ja
29005,McCabe & Mrs. Miller,en
26371,Maurice,en
596,The Grapes of Wrath,en
52470,My Man Godfrey,en
20334,The Shop Around the Corner,en
11393,The Natural,en
31121,Shampoo,en
293,A River Runs Through It,en
10998,Fatal Attraction,en
12235,Jagged Edge,en
36094,Stanley & Iris,en
9013,Midnight Run,en
11005,Awakenings,en
59820,Come See the Paradise,en
2924,Backdraft,en
177,The Fisher King,en
38557,The River,en
42087,Country,en
13681,Places in the Heart,en
34760,'night Mother,en
9946,End of Days,en
863,Toy Story 2,en
31582,Flawless,en
125520,Miss Julie,en
22267,Ride with the Devil,en
55123,Tumbleweeds,en
5486,Reazione a catena,it
10411,The Distinguished Gentleman,en
41462,The Hitch-Hiker,en
1718,Santa Fe Trail,en
28604,Lauderdale,en
15506,Agnes Browne,en
20024,The End of the Affair,en
78256,The End of the Affair,en
13787,Holy Smoke,en
54933,A Map of the World,en
9684,Sweet and Lowdown,en
9586,The Bonfire of the Vanities,en
41638,Broadway Damage,en
70801,Daddy-Long-Legs,en
33015,Go West,en
777,La Grande Illusion,fr
21887,The Great Santini,en
5652,The James Dean Story,en
19664,The Sea Wolves,en
32331,Stealing Home,en
76083,Tarzan the Fearless,en
32628,Three Ages,en
32669,The Two Jakes,en
18161,U2: Rattle and Hum,en
31681,Hell in the Pacific,en
33666,The Glass Bottom Boat,en
32274,Cradle Will Rock,en
10402,Deuce Bigalow: Male Gigolo,en
497,The Green Mile,en
1715,The Cider House Rules,en
35118,Diamonds,en
42739,The War Zone,en
26162,The Bat Whispers,en
25188,The Last Picture Show,en
15515,The 7th Voyage of Sinbad,en
75888,Blood on the Sun,en
1439,Anna and the King,en
2277,Bicentennial Man,en
10137,Stuart Little,en
10387,荊軻刺秦王,zh
49948,Fantasia 2000,en
334,Magnolia,en
30237,Onegin,en
50116,Simpatico,en
46435,Topsy-Turvy,en
94260,The Alley Cats,en
22213,Boiling Point,en
47070,Brenda Starr,en
36492,Carnal Knowledge,en
624,Easy Rider,en
26578,The Falcon and the Snowman,en
415072,Hi-Yo Silver,en
43103,Room at the Top,en
43194,Ulisse,en
9563,Any Given Sunday,en
1850,Man on the Moon,en
926,Galaxy Quest,en
1213,The Talented Mr. Ripley,en
10471,Next Friday,en
10400,The Hurricane,en
10397,Angela's Ashes,en
20761,Play It to the Bone,en
12524,Titus,en
28216,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,en
36773,The Third Miracle,en
30814,Montana,en
10219,Snow Falling on Cedars,en
3558,Girl Interrupted,en
104878,Trans,en
41276,The Life and Times of Hank Greenberg,en
17908,My Dog Skip,en
10384,Supernova,en
125317,The Quarry,en
48233,Theeviravaathi: The Terrorist,en
10236,The Way We Were,en
71067,Tess of the Storm Country,en
632,Stalag 17,en
11851,The Presidio,en
5924,Papillon,en
33734,Pal Joey,en
14886,The Last Detail,en
26617,Five Easy Pieces,en
11900,Auch Zwerge haben klein angefangen,de
10493,Dead Calm,en
16241,The Boys from Brazil,en
27632,La maschera del demonio,it
22160,Against All Odds,en
4460,The Snows of Kilimanjaro,en
9644,National Lampoon's Loaded Weapon 1,en
43455,The Loves of Carmen,en
13342,Fast Times at Ridgemont High,en
35119,A Cry in the Dark,en
21256,Born to Win,en
14919,Batman: Mask of the Phantasm,en
14040,American Flyers,en
75641,Voyage of the Damned,en
17343,Vampyros Lesbos,es
22692,A Star Is Born,en
47620,Poison,en
2990,Pacific Heights,en
38775,Night Tide,en
10831,The Draughtsman's Contract,en
21193,Carmen,fr
33078,A Zed & Two Noughts,en
16672,砂の女,ja
10472,Down to You,en
123277,Hellhounds on My Trail: The Afterlife of Robert Johnson,en
79474,Más que amor frenesí,es
97805,Wirey Spindell,en
53714,Another Man's Poison,en
21489,The Odessa File,en
51392,The Saphead,en
32600,Seven Chances,en
110479,Smashing Time,en
299121,Train Ride to Hollywood,en
13005,Where the Buffalo Roam,en
65134,Zachariah,en
121738,Falkens öga,en
18681,Eye of the Beholder,en
75531,Isn't She Great,de
20468,The Big Tease,en
14521,Phörpa,bo
46835,Santitos,en
10406,Encino Man,en
14741,The Goodbye Girl,en
32015,Soy Cuba,es
1883,Malcolm X,en
2005,Sister Act,en
6279,Sister Act 2: Back in the Habit,en
11087,The Hand that Rocks the Cradle,en
7305,Alive,en
24735,Agnes of God,en
9475,Scent of a Woman,en
8872,Wayne's World,en
8873,Wayne's World 2,en
11287,A League of Their Own,en
9869,Patriot Games,en
619,The Bodyguard,en
9374,Death Becomes Her,en
11259,Far and Away,en
8293,Howards End,en
11068,Singles,en
1923,Twin Peaks: Fire Walk with Me,en
10158,White Men Can't Jump,en
10206,Buffy the Vampire Slayer,en
11782,辣手神探,cn
10086,C'est arrivé près de chez vous,fr
9367,El Mariachi,es
9876,Stop! Or My Mom Will Shoot,en
10326,Forever Young,en
16562,The Cutting Edge,en
9609,Of Mice and Men,en
12143,Bad Lieutenant,en
4234,Scream 3,en
9605,Single White Female,en
8374,The Boondock Saints,en
29076,Gun Shy,en
80471,Amic/Amat,en
49477,Gendernauts: A Journey Through Shifting Identities,en
121940,Knockout,en
28156,The Baby,en
113096,The Brandon Teena Story,en
106837,Different for Girls,en
24349,Minnie and Moskowitz,en
27841,They Might Be Giants,en
1907,The Beach,en
15489,Snow Day,en
15655,The Tigger Movie,en
68546,Cotton Mary,en
36210,一個都不能少,zh
279444,Soft Toilet Seats,en
77908,Trois,en
22342,The Big Combo,en
96484,Conceiving Ada,en
30062,Eaten Alive,en
62463,Raining Stones,en
25934,To Sir with Love,en
101383,With Byrd at the South Pole,en
14181,Boiler Room,en
10385,Hanging Up,en
2787,Pitch Black,en
2069,The Whole Nine Yards,en
61416,Beautiful People,en
79515,Black Tar Heroin: The Dark End of the Street,en
14839,Blue Collar,en
42186,Bluebeard,en
28978,The Circus,en
901,City Lights,en
25010,The Flamingo Kid,en
36208,A Dog's Life,xx
10098,The Kid,en
18264,The Man from Laramie,en
291861,The Wild McCullochs,en
33374,Class Reunion,en
43368,The Big Trees,en
127602,Happy Go Lovely,en
2155,Reindeer Games,en
11004,Wonder Boys,en
25212,Deterrence,en
36048,Judy Berlin,en
139,Mifunes sidste sang,da
210307,The Waiting Game,en
47816,3 Strikes,en
20682,Chain of Fools,en
25166,Drowning Mona,en
1831,The Next Best Thing,en
10416,What Planet Are You From?,en
14271,Beyond the Mat,en
4816,Ghost Dog: The Way of the Samurai,en
19958,The Year My Voice Broke,en
28569,Splendor in the Grass,en
2193,My Tutor,en
64871,The Legend of Lobo,en
54575,The Killing of Sister George,en
11016,Key Largo,en
23020,Jail Bait,en
54195,It Happened Here,en
139058,I'll Never Forget What's'isname,en
20423,For All Mankind,en
10839,Cross of Iron,en
36489,Bride of the Monster,en
24481,Born Yesterday,en
11296,Birdy,en
61651,And God Created Woman,en
28172,Blood Feast,en
57855,Charlie the Lonesome Cougar,en
28180,Color Me Blood Red,en
14280,Never Cry Wolf,en
72086,The Night Visitor,en
149687,The Perils of Pauline,en
29478,A Raisin in the Sun,en
28177,Two Thousand Maniacs!,en
64166,Brown's Requiem,en
73642,The Closer You Get,en
2067,Mission to Mars,en
622,The Ninth Gate,en
110666,Condo Painting,en
28463,Est -Ouest,fr
12186,Defending Your Life,en
20283,Breaking Away,en
5693,Hoosiers,en
287,Bull Durham,en
968,Dog Day Afternoon,en
838,American Graffiti,en
16958,The Asphalt Jungle,en
3114,The Searchers,en
31938,The Devil's Brigade,en
12501,The Big Country,en
22650,Mélodie en sous-sol,fr
31618,Betrayed,en
42232,Bound for Glory,en
15873,The Bridge at Remagen,en
26928,Buck and the Preacher,en
68427,Daughters of the Dust,en
25392,Destination Moon,en
67455,La nuit fantastique,fr
22178,Hangmen Also Die!,en
48213,Der Unhold,de
35412,On the Beach,en
43463,Railroaded!,en
59939,Slaves to the Underground,en
159727,Song of Freedom,en
244151,Big Fella,en
8333,The Taking of Pelham One Two Three,en
19259,Volunteers,en
820,JFK,en
11718,Who's Harry Crumb?,en
8989,Harry and the Hendersons,en
32031,Let's Get Harry,en
58048,Shanghai Surprise,en
26827,Who's That Girl,en
11157,She-Devil,en
28370,Date With an Angel,en
918,Blind Date,en
61178,Nadine,en
11176,The Muppet Movie,en
14900,The Great Muppet Caper,en
11899,The Muppets Take Manhattan,en
36536,Sesame Street Presents Follow That Bird,en
18890,We're Back! A Dinosaur's Story,en
19736,Baby: Secret of the Lost Legend,en
123047,Turtle Diary,en
24575,Raise the Titanic,en
16535,Titanic,en
10971,A Night to Remember,en
23928,Captain Horatio Hornblower R.N.,en
31336,Les convoyeurs attendent,fr
462,Erin Brockovich,en
9532,Final Destination,en
117259,Soft Fruit,en
78231,Babymother,en
2383,L'Ours,en
25503,Impact,en
53879,Love Is a Many-Splendored Thing,en
1396,Зеркало,ru
11570,The Crimson Pirate,en
1541,Thelma & Louise,en
150043,Something For Everyone,en
17443,...And Justice for All,en
8469,Animal House,en
27995,She's Gotta Have It,en
36739,School Daze,en
925,Do the Right Thing,en
41823,Mo' Better Blues,en
1713,Jungle Fever,en
26170,Coogan's Bluff,en
30547,The Champ,en
54825,Creature Comforts,en
13939,Death Wish,en
14373,Death Wish 2,en
24873,Death Wish 3,en
26263,Death Wish 4: The Crackdown,en
34746,Death Wish 5: The Face of Death,en
996,Double Indemnity,en
9079,Dying Young,en
1496,Cool as Ice,en
1498,Teenage Mutant Ninja Turtles,en
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en
1499,Teenage Mutant Ninja Turtles III,en
1880,Red Dawn,en
33762,Band of the Hand,en
103960,Born American,en
11690,Bloodsport,en
29143,Eyes of Laura Mars,en
35292,Funny Bones,en
36652,The Good Earth,en
801,Good Morning Vietnam,en
104301,The Good Mother,en
11520,Grumpy Old Men,en
1879,Guess Who's Coming to Dinner,en
2085,Romeo Must Die,en
13539,Here On Earth,en
16222,Whatever It Takes,en
109479,Buddy Boy,en
37722,Waking the Dead,en
75892,Sangre y arena,de
33516,Gothic,en
99008,Hillbillys in a Haunted House,en
9960,Lord of the Flies,en
3082,Modern Times,en
49338,National Lampoon's Last Resort,en
2102,Solar Crisis,en
52961,That's Life!,en
12187,Heart and Souls,en
24748,Hud,en
990,The Hustler,en
1908,Inherit the Wind,en
9764,Дерсу Узала,ru
840,Close Encounters of the Third Kind,en
39890,The City of the Dead,en
42237,Jonas qui aura 25 ans en l'an 2000,fr
26689,Retroactive,en
25673,A Place in the Sun,en
2291,Jacob's Ladder,en
13531,Empire Records,en
16620,La Bamba,en
526,Ladyhawke,en
13346,Lucas,en
243,High Fidelity,en
10501,The Road to El Dorado,en
11478,The Skulls,en
96167,Macchie solari,en
24212,Devil Girl from Mars,en
6644,El Dorado,en
41038,The Hideous Sun Demon,en
879,Hook,en
32613,Horror Express,en
39406,My Chauffeur,en
85689,The Son of the Sheik,en
31624,I corpi presentano tracce di violenza carnale,it
17529,True Grit,en
40841,Roadside Prophets,en
118098,Madame Sousatzka,en
1793,Max Dugan Returns,en
11327,Midnight Express,en
1700,Misery,en
54087,Mr. Saturday Night,en
34322,Murphy's Romance,en
41659,My Life,en
593,Солярис,ru
10774,Network,en
10083,No Way Out,en
29786,North Dallas Forty,en
11356,The Odd Couple,en
10747,The Outlaw Josey Wales,en
38809,Black and White,en
10559,Frequency,en
20697,Ready to Rumble,en
2621,Return to Me,en
10479,Rules of Engagement,en
125709,Joe Gould's Secret,en
49721,Me Myself I,en
2006,Bell Book and Candle,en
184885,The Bells,en
46625,The End of Violence,en
17339,Force 10 from Navarone,en
26879,How to Stuff a Wild Bikini,en
11305,Mystery Train,en
48211,Sacco e Vanzetti,en
28975,Taffin,en
13665,Arthur,en
12309,Bachelor Party,en
1552,Parenthood,en
106,Predator,en
10333,The Prince of Tides,en
11027,The Postman Always Rings Twice,en
61560,Smoking / No Smoking,fr
123757,All the Vermeers in New York,en
27197,雪之丞変化,ja
10468,28 Days,en
1359,American Psycho,en
4967,Keeping the Faith,en
31776,Where the Money is,en
10557,East Is East,en
27745,The Filth and the Fury,en
19214,Passion of Mind,en
46686,Third World Cop,en
71402,Coming Apart,fr
13776,Diner,en
26291,Shakes the Clown,en
10784,Cabaret,en
10242,What Ever Happened to Baby Jane?,en
27857,Prick Up Your Ears,en
16347,Auntie Mame,en
4825,Guys and Dolls,en
11654,The Hunger,en
10518,Marathon Man,en
11977,Caddyshack,en
18041,Gossip,en
14736,Love & Basketball,en
3536,U-571,en
1443,The Virgin Suicides,en
10424,Jennifer Eight,en
80677,La Legge,fr
28971,Limelight,en
49096,Ai No Borei,ja
310431,Stacy's Knights,en
40562,Committed,en
9456,The Crow: Salvation,en
889,The Flintstones in Viva Rock Vegas,en
10564,Where the Heart Is,en
15723,The Big Kahuna,en
19600,Bossa Nova,en
125537,Smiling Fish & Goat On Fire,en
452,Idioterne,da
68170,The Last September,en
36234,Timecode,en
39283,Carnosaur,fr
65460,Carnosaur 2,fr
55667,Carnosaur 3: Primal Species,fr
31978,Defying Gravity,en
12476,The Hidden,en
5241,Two Moon Junction,en
98,Gladiator,en
21311,I Dreamed of Africa,en
47724,Up at the Villa,en
11129,Human Traffic,en
94214,Jails Hospitals & Hip-Hop,en
117781,1-2-3-4 ou Les collants noirs,en
1058,Breathless,en
37112,The Great Locomotive Chase,en
42159,The Idolmaker,en
16395,Inferno,en
50627,The King of Marvin Gardens,en
5608,Die Nibelungen Teil 1: Siegfried,de
38925,The Lords of Flatbush,en
13105,Mr. Mom,en
22501,Les Maîtres du temps,fr
5491,Battlefield Earth,en
10560,Center Stage,en
19489,Held Up,en
19419,Screwed,en
23531,Whipped,en
10688,Hamlet,en
17889,Anchors Aweigh,en
18228,Blue Hawaii,en
80351,The Castaway Cowboy,en
18642,G.I. Blues,en
205054,The Gay Deceivers,en
39391,Gypsy,en
18644,King Creole,en
31516,On the Town,en
45827,One Little Indian,en
5683,Pee-wee's Big Adventure,en
113279,Regret to Inform,en
2094,Roustabout,en
14906,Saludos Amigos,en
16176,The Slipper and the Rose,en
52770,Things Change,en
12518,Honeymoon in Vegas,en
10567,Dinosaur,en
10642,Loser,en
9285,Road Trip,en
10569,Small Time Crooks,en
21879,The Hollywood Knights,en
98502,The Myth Of Fingerprints,en
21484,Possession,fr
24918,The Twelve Chairs,en
955,Mission: Impossible II,en
8584,Shanghai Noon,en
47295,Better Living Through Circuitry,en
11332,8 ½ Women,en
16093,Carnival of Souls,en
29372,Flying Tigers,en
962,The Gold Rush,en
5483,Lisa e il diavolo,en
21060,It's in the Water,en
30588,Monsieur Verdoux,en
668,On Her Majesty's Secret Service,en
23518,Seven Days in May,en
691,The Spy Who Loved Me,en
31353,Ceux qui m'aiment prendront le train,fr
44018,Sans toit ni loi,fr
698,Moonraker,en
682,The Man with the Golden Gun,en
28973,A King in New York,en
28974,A Woman of Paris: A Drama of Fate,en
40685,In Old California,en
22994,The Fighting Seabees,en
40639,Dark Command,en
499,Cléo de cinq à sept,fr
9600,Big Momma's House,en
120077,Running Free,en
38006,The Abominable Snowman,en
2768,American Gigolo,en
42002,Angustia,es
40365,La novia ensangrentada,es
24920,Paura nella città dei morti viventi,it
21,The Endless Summer,en
10911,The Guns of Navarone,en
10102,La Grande bouffe,fr
30308,Lured,en
38688,Pandora and the Flying Dutchman,en
26912,Quatermass and the Pit,en
26278,Quatermass II,en
26953,Puppet Master,en
26954,Puppet Master II,en
26956,Puppet Master III Toulon's Revenge,en
26957,Puppet Master 4,en
26958,Puppet Master 5: The Final Chapter,en
26959,Curse of the Puppet Master,pt
26960,Retro Puppet Master,en
80287,Rent-a-Cop,en
6003,Romeo and Juliet,en
23939,Stay Tuned,en
46614,Ernie Pyle's Story of G.I. Joe,en
11072,Blazing Saddles,en
23069,Benji,en
21299,Benji the Hunted,en
38802,For the Love of Benji,en
13368,White Christmas,en
985,Eraserhead,en
14002,Baraka,en
541,The Man with the Golden Arm,en
21137,The Decline of Western Civilization,en
36724,The Decline of Western Civilization Part II: The Metal Years,en
